"sc-2e6baa30-0 href","sc-4e537b1-1","sc-a34861b-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/news/world-africa-61864383","13 Jul 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/DF64/production/_125888175_img_7312-crop.jpg.webp","Shot and left paralysed but 'I'll never get justice'","Years after the notorious leader's election defeat, his alleged victims are still searching for justice.","Africa"
"https://www.bbc.com/news/world-africa-47363328","27 Feb 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/1545F/production/_105753178_composithi052426113.jpg.webp","Nigeria's Buhari holds strong lead in poll","Muhammadu Buhari - seeking a second term - extends his lead amid vote-rigging allegations.","Africa"
"https://www.bbc.com/news/uk-52639591","13 May 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/CC94/production/_111527325_index_daily_update_version02_cv_976new.png.webp","Coronavirus: Morning update","Five things you need to know about the coronavirus outbreak this morning.","UK"
"https://www.bbc.com/news/world-latin-america-44209531","22 May 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/E715/production/_101675195_ce91f9bc-72bb-41b8-ae8d-d1ff92952381.jpg.webp","The Venezuelans who've had enough","With little hope of the country emerging from its economic crisis, many are packing up and leaving.","Latin America & Caribbean"
"https://www.bbc.com/news/world-africa-50067456","17 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/AA05/production/_109252534_taka_in_palermo-kate_stanworth-1.jpg.webp","How a teenager risked all for a life in limbo","Meeting the family of a young Gambian who ran away to seek his fortune in Europe.","Africa"
"https://www.bbc.com/news/uk-northern-ireland-60202844","31 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/054C/production/_104465310_niwater.jpg.webp","Children 'at risk playing close to raw sewage'","NI Water say an aging sewerage system caused by a long-term lack of investment is a ""big problem"".","Northern Ireland"
"https://www.bbc.com/news/uk-wales-52722019","19 May 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/15CBA/production/_112347298_hi030293388.jpg.webp","Big jump in number claiming out-of-work benefits","Benefit claims related to unemployment leapt in April, a month into the coronavirus lockdown.","Wales"
"https://www.bbc.com/news/uk-england-essex-40893481","11 Aug 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/27B9/production/_97296101_nuclearmap1.jpg.webp","Nuclear impact zone joke 'in poor taste'","An estate agent's press release detailed top spots for property outside nuclear impact zones.","Essex"
"https://www.bbc.com/news/world-europe-41789240","28 Oct 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/59BB/production/_98517922_gettyimages-654403352.jpg.webp","Greek man arrested over letter bombs","The man was held in connection with devices sent to senior EU officials and the former Greek PM.","Europe"
"https://www.bbc.com/news/business-41320675","20 Sep 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/1792A/production/_97945569_fed.eagle.r.jpg.webp","What is the US Federal Reserve doing?","It's a big moment for the US Federal Reserve as it starts to unwind its stimulus scheme.","Business"
"https://www.bbc.com/news/uk-england-london-56929784","4 May 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/12B8F/production/_118278667_gettyimages-1315215326.jpg.webp","'This is one glass ceiling yet to be shattered'","Luisa Porritt, the Lib Dem candidate for mayor of London, on how she would channel Beyoncé in office.","London"
"https://www.bbc.com/news/uk-wales-politics-56757806","3 May 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/14F87/production/_106859858_0.jpg.webp","'Help all homeless without any criteria'","A formerly homeless man calls for people not seen as a priority for housing in Wales to get more help.","Wales politics"
"https://www.bbc.com/news/business-60015294","17 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/11F62/production/_122307537_gettyimages-1234732042.jpg.webp","Wealth of 10 richest men 'doubled in pandemic'","Covid-19 has made the rich richer while poverty has increased, the charity Oxfam says.","Business"
"https://www.bbc.com/news/world-us-canada-56938750","16 May 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/4657/production/_118370081_hi066615405.jpg.webp","What economists got right (and wrong) about Covid","A year ago, the US economy tanked. Will it return to normal once the pandemic is over?","US & Canada"
"https://www.bbc.com/news/business-49398538","20 Aug 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/5CD7/production/_108376732_gettyimages-478968424.jpg.webp","Would you accept a loss to keep your money safe?","Some pension fund investors are paying to hold government bonds due to fears over the global economy.","Business"
"https://www.bbc.com/news/election-us-2020-54471388","17 Oct 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/FF3D/production/_114914356_gettyimages-622856598.jpg.webp","'Are we going to be another lost generation?'","How the pandemic is changing the economic prospects and politics of America's young people.","US Election 2020"
"https://www.bbc.com/news/business-44627031","27 Jun 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/17B08/production/_102223079_john.lewis.bag.g.jpg.webp","John Lewis warns of zero first-half profit","The company plans to shut five Waitrose branches and rebrand its department stores and supermarkets.","Business"
"https://www.bbc.com/news/world-middle-east-50095448","18 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/941E/production/_109281973_mediaitem109281969.jpg.webp","Lebanon scraps WhatsApp tax as protests rage","Protests continue in Lebanon despite the government backtracking on a new tax on WhatsApp calls.","Middle East"
"https://www.bbc.com/news/world-asia-china-52325269","26 Apr 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/EE86/production/_111926016_a072c65f-18b8-4c14-b07e-2fd0948206b0.jpg.webp","The man trying to stop the virus (and fix China's image)","How Jack Ma's growing clout during the coronavirus crisis may put him in the sights of China's jealous leaders.","China"
"https://www.bbc.com/news/business-45194003","15 Aug 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/3756/production/_102966141_erdogan.jpg.webp","Turkish lira rallies after tariff rise","Ankara says the rises were ordered after ""attacks on the Turkish economy"" by the US.","Business"
"https://www.bbc.com/news/world-europe-52491204","4 May 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/DB4C/production/_112104165_4cb7db86-9dd5-4fe0-a937-fd3edf17ac4e.jpg.webp","Fast on coronavirus, now they need to save summer","Greece and Croatia reacted fast to coronavirus, but now it threatens their tourism industries.","Europe"
"https://www.bbc.com/news/world-asia-china-43480624","21 Mar 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/100B8/production/_100502756_photo1_liaoailian-panguixian.jpg.webp","How China's Xi Jinping got ahead, in hats","The story of China's parliament told in hats - and the shock that had some analysts eating theirs.","China"
"https://www.bbc.com/news/world-europe-53574014","1 Aug 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/CD7F/production/_113770625_9a7fab87-a61f-4fed-a47c-936b9fea964a.jpg.webp","The stay-at-home mum challenging Belarus's longtime ruler","Political novice Svetlana Tikhanovskaya rallies protesters in a battle with Alexander Lukashenko.","Europe"
"https://www.bbc.com/news/world-latin-america-42132694","27 Nov 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/12402/production/_98945747_mediaitem98945746.jpg.webp","General to head Venezuela state oil firm","President Nicolás Maduro appoints a National Guard general to lead a corruption purge in the company.","Latin America & Caribbean"
"https://www.bbc.com/news/uk-scotland-scotland-business-49517248","30 Aug 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/6253/production/_107217152_mediaitem107217148.jpg.webp","Business, bedfellows, Brexit and Boris","Business is getting fed up: Despite factoring in uncertainty from Brexit and constitutional crisis, the costs keep coming.","Scotland business"
"https://www.bbc.com/news/uk-northern-ireland-60496673","23 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/16E3A/production/_123345739_545117a7-3ba3-4c0d-8483-650a178c5eaa.jpg.webp","Invest NI halts scheme funding amid budget crisis","The Propel and Accelerator programmes provide support to technology entrepreneurs.","Northern Ireland"
"https://www.bbc.com/news/uk-51807781","10 Mar 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/A5F9/production/_111198424_index.jpg.webp","UK prepares to ask even mildly sick to stay home","Medical advice could change within 10 to 14 days, as a fifth person is confirmed to have died.","UK"
"https://www.bbc.com/news/business-66709376","4 Sep 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/14530/production/_130984238_gettyimages-1346505407.jpg.webp","Are cuts to blame for the schools concrete crisis?","Capital spending on education has been squeezed since 2010 as money has been redirected to healthcare.","Business"
"https://www.bbc.com/news/uk-scotland-scotland-business-49959287","7 Oct 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/0E62/production/_109128630_gettyimages-1073953070.jpg.webp","Lumpy London, Scottish spread","Scotland excels in spreading economic benefit beyond cities but foreign investment remains focused on London.","Scotland business"
"https://www.bbc.com/news/world-europe-jersey-61959218","27 Jun 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/10604/production/_125667076_jerseystates.png.webp","Two candidates confirmed for chief minister","The chief minister is due to be elected at the first official meeting of the new States on Tuesday.","Jersey"
"https://www.bbc.com/news/world-europe-46855088","13 Jan 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/9822/production/_105164983_mediaitem105164982.jpg.webp","Greek government crisis over Macedonia","The prime minister says he will call a confidence vote after a split in the ruling coalition.","Europe"
"https://www.bbc.com/news/business-42257277","7 Dec 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/F7C6/production/_99103436_mediaitem99103435.jpg.webp","Brexit 'affecting London's talent pool'","The chief executive of Standard Chartered Bank says the capital will ""take hits"" from Brexit.","Business"
"https://www.bbc.com/news/world-latin-america-47750729","30 Mar 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/6E7A/production/_106228282_mediaitem106228281.jpg.webp","Red Cross set to begin Venezuela aid","Aid could start in two weeks, the group says, after getting approval from the government.","Latin America & Caribbean"
"https://www.bbc.com/news/world-us-canada-52168682","5 Apr 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/136F2/production/_111620697_gettyimages-1209106818-594x594.jpg.webp","Trump warns of ‘toughest week’ of pandemic yet","The US president predicts ""a lot of death"" but suggests easing social-distancing rules for Easter.","US & Canada"
"https://www.bbc.com/news/science-environment-52380157","22 Apr 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/2862/production/_111883301_eu4.png.webp","2019 was Europe's warmest year on record","Europe is heating faster than the global average as data shows last year was the warmest on record.","Science & Environment"
"https://www.bbc.com/news/world-africa-46802548","11 Jan 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/1310B/production/_105119087_gendarme.jpg.webp","African migration 'a trickle' thanks to trafficking ban","Despite a clampdown on migration through the desert many are still prepared to make the deadly journey.","Africa"
"https://www.bbc.com/news/uk-politics-63761302","25 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/C27E/production/_127009794_a1.jpg.webp","What's happening in Parliament next week?","Big pieces of legislation are coming down the track, but it's going to be a bumpy ride.","UK Politics"
"https://www.bbc.com/news/world-europe-61175675","21 Apr 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/1723F/production/_124238749_gettyimages-1240106305.jpg.webp","Putin orders troops to seal off Mariupol defenders","The Russian leader drops plans to storm the Azovstal plant with fighters and civilians inside.","Europe"
"https://www.bbc.com/news/business-40416976","27 Jun 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/1334D/production/_96696687_mediaitem96696686.jpg.webp","Bank of England acts on bad loan risk","UK banks are being forced to put more money aside to cover the risk of bad debts.","Business"
"https://www.bbc.com/news/uk-scotland-50470780","19 Nov 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/1A89/production/_109739760_untitled.jpg.webp","Johnson 'snub' to Sturgeon debate challenge","Boris Johnson ruling out a TV debate with Nicola Sturgeon and the Prince Andrew ""crisis"" make the front pages.","Scotland"
"https://www.bbc.com/news/business-45401638","4 Sep 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/B0F2/production/_103289254_markcarneycommitteepa.jpg.webp","Carney willing to stay on as Bank governor","Mr Carney is due to step down in June 2019 but wants to help with a ""smooth"" Brexit transition.","Business"
"https://www.bbc.com/news/business-48837598","2 Jul 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/0F96/production/_107709930_womanlaptop2_getty.jpg.webp","Funding Circle shares dive on growth warning","Shares in the peer-to-peer lender plunge by a quarter after it halves its projected revenue growth.","Business"
"https://www.bbc.com/news/uk-england-london-56948685","5 May 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/0699/production/_118298610_gettyimages-1166604450.jpg.webp","'I developed my conscience working in London'","Sian Berry, the Green Party candidate for London's mayor, plans to run things from ""the bottom up"".","London"
"https://www.bbc.com/news/world-africa-42100283","24 Nov 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/A24D/production/_98894514_flags.jpg.webp","President vows to serve all Zimbabweans","Emmerson Mnangagwa, the former vice president, returned from exile to take up office.","Africa"
"https://www.bbc.com/news/world-middle-east-48711229","21 Jun 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/12437/production/_107470847_75525269-9331-47b3-bfdb-bb8673acada8.jpg.webp","Drone downing by Iran 'accidental' , says Trump","The US president says Iran made a ""big mistake"", but found hard to believe it was intentional.","Middle East"
"https://www.bbc.com/news/uk-england-norfolk-64838135","4 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/786B/production/_128572803_gettyimages-1072351298-1.jpg.webp","Nursery sector in crisis over spiralling costs","An early years representative in Norfolk says nurseries are also facing recruitment problems.","Norfolk"
"https://www.bbc.com/news/world-asia-china-60732486","14 Mar 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/58C6/production/_123662722_593c5427-3843-4c52-b110-0dac61882214.jpg.webp","US warns China against helping Russia in Ukraine","US officials say Russia asked China for military support and help in evading sanctions.","China"
"https://www.bbc.com/news/world-asia-61403510","12 May 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/00B1/production/_124677100_mediaitem124677098.jpg.webp","Sri Lanka's ex-PM flees to naval base amid protests","Troops have orders to shoot looters on sight as the president vows to end unrest over the economic crisis.","Asia"
"https://www.bbc.com/news/world-africa-58319977","30 Aug 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/38E5/production/_120256541_mediaitem120244787.jpg.webp","Food prices soar as war ravages Ethiopia","Food prices are rising, the currency's value is falling and investor confidence is shaken.","Africa"
"https://www.bbc.com/news/world-middle-east-40351927","21 Jun 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/13C33/production/_96574908_97d4a6d2-6ac4-41da-b577-bd4ab1b7a4bc.jpg.webp","Mohammed bin Salman's rise marks climax of leadership revolution","The new Saudi crown prince is likely to bring a much more presidential style to the monarchy, writes Gerald Butt.","Middle East"
"https://www.bbc.com/news/world-europe-44425783","10 Jun 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/D381/production/_101954145_mediaitem101954142.jpg.webp","Iraqi murder suspect returned to Germany","Ali Bashar has reportedly confessed to raping and killing Susanna Maria Feldman, 14, last month.","Europe"
"https://www.bbc.com/news/world-europe-52260241","12 Apr 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/45AC/production/_111763871_mediaitem111763870.jpg.webp","Global action needed to fight virus, says Pope","Pope Francis reads a virtual Easter message instead of addressing crowds amid the virus lockdown.","Europe"
"https://www.bbc.com/news/world-middle-east-48718959","21 Jun 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/97D4/production/_106986883_mediaitem106986882.jpg.webp","What would a US-Iran conflict look like?","Donald Trump said he changed his mind about striking against Iran. What might have happened?","Middle East"
"https://www.bbc.com/news/blogs-the-papers-63042115","27 Sep 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/15A82/production/_126860788_index-nc.jpg.webp","Bank 'fails to calm market' as 'pound Kwar-tanks'","Turmoil in the markets on Monday, which saw the value of the pound hit a record low, leads the papers.","The Papers"
"https://www.bbc.com/news/world-middle-east-45550537","17 Sep 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/135CA/production/_103460397_gettyimages-534499689.jpg.webp","Qatar's emir 'gives $500m jet to Turkey'","Turkey's president says the Boeing 747-8i was a ""present"" from the gas-rich Gulf state.","Middle East"
"https://www.bbc.com/news/business-51857792","12 Mar 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/148EC/production/_111240248_gettyimages-1211998046.jpg.webp","Eurozone bank tries to ease coronavirus crisis","The European Central Bank is offering cheap loans to commercial banks, but markets are unimpressed.","Business"
"https://www.bbc.com/news/uk-england-tees-60706409","13 Mar 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/E03C/production/_123640475_gettyimages-677388091.jpg.webp","How can people cope with cost-of-living increases?","Fuel prices, food and energy costs are all on the rise. What is happening and how can people cope?","Tees"
"https://www.bbc.com/news/world-asia-60257080","4 Feb 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/72E5/production/_123131492_putingetty.jpg.webp","China joins Russia in opposing Nato expansion","Moscow and Beijing release a statement showcasing agreement on a wide range of geopolitical issues.","Asia"
"https://www.bbc.com/news/uk-54988870","19 Nov 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/82A9/production/_97794433_gettyimages-142971541.jpg.webp","Defence funding boost 'extends British influence'","Boris Johnson says ""the safety of the British people must come first"" as he outlines a new package.","UK"
"https://www.bbc.com/news/uk-politics-60068222","20 Jan 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/D05D/production/_122914335_gettyimages-1237849881-594x594.jpg.webp","Labour now the pro-business party, says Reeves","Shadow chancellor Rachel Reeves sets out her party's five point economic plans in a speech in Bury.","UK Politics"
"https://www.bbc.com/news/world-us-canada-43336529","9 Mar 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/129AC/production/_100340267_tariffartfinal.jpg.webp","What Trump has in common with Lincoln and Ferris Bueller","Critics may say Trump skipped economics, like a certain movie truant, but Abe would back his policy.","US & Canada"
"https://www.bbc.com/news/world-middle-east-53673957","6 Aug 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/14F0C/production/_113827758_beirut.jpg.webp","Beirut residents rage at leaders over explosion","People in Lebanon call for justice after a blast that left at least 137 dead and about 5,000 injured.","Middle East"
"https://www.bbc.com/news/world-us-canada-39569786","19 Oct 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/A831/production/_98375034_korea_backchannel_dinner-nc.png.webp","How to talk to the world's most secretive country","What goes on behind closed doors of unofficial talks between US and North Korea?","US & Canada"
"https://www.bbc.com/news/world-latin-america-52717402","19 May 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/17146/production/_112343549_114c76c2-5daf-481c-9a89-31900fca8acb.jpg.webp","Chile protests over lockdown food shortages","Police use tear gas and water cannon to disperse protesters in Santiago's El Bosque district.","Latin America & Caribbean"
"https://www.bbc.com/news/world-europe-17754512","2 Dec 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/7495/production/_109254892_df36d006-b69a-459d-a207-bb2a5d060bdc.jpg.webp","Poland profile","A chronology of key events in the history of Poland, from 966 to the present","Europe"
"https://www.bbc.com/news/business-52447298","27 Apr 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/BE62/production/_111983784_mediaitem111981579.jpg.webp","No simple trade off between the economy and health","The health crisis and the economics crisis are inextricably linked for the government.","Business"
"https://www.bbc.com/news/world-latin-america-41369507","23 Sep 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/B8EA/production/_97983374_5bca8d41-3355-409a-b405-86fcba59e79b.jpg.webp","Brazil's army sent into Rio favela","Soldiers are sent to help Rio police after heavily-armed drug gangs fought over its biggest favela.","Latin America & Caribbean"
"https://www.bbc.com/future/article/20190612-caesarean-sections-in-africa-stigma-and-maternal-mortality","24 Feb 2022","https://ichef.bbci.co.uk/images/ic/480x270/p07cxglh.jpg.webp","The life-saving surgery women don’t get","Nigeria has one of the world’s highest maternal mortality rates. One reason? Patients often decline C-sections, even when it could save lives. These women are trying to change that.","Future"
"https://www.bbc.com/future/article/20230907-the-puzzling-link-between-air-pollution-and-suicide","8 Sep 2023","https://ichef.bbci.co.uk/images/ic/480x270/p0gc8l5z.jpg.webp","Could cleaner air prevent suicide?","Could cleaner air reduce the risk of suicide? BBC Future looks at the evidence.","Future"
"https://www.bbc.com/news/world-europe-53799065","8 Sep 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/A66E/production/_113960624_mediaitem113961511.jpg.webp","What's happening in Belarus?","Protesters keep up pressure over disputed elections, as President Lukashenko vows to stand firm.","Europe"
"https://www.bbc.com/news/uk-scotland-53008968","11 Jun 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/6088/production/_89021742_obesity.jpg.webp","Junk food promotion ban 'paused' by coronavirus","A new law to restrict promotions on unhealthy food will not be introduced before next year's Holyrood election.","Scotland"
"https://www.bbc.com/news/uk-england-cornwall-59333218","18 Nov 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/1731A/production/_121020059_untitled.png.webp","Council's £300m plan to tackle housing crisis","Proposals include more affordable homes and a keyworker scheme.","Cornwall"
"https://www.bbc.com/news/uk-scotland-52368808","21 Apr 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/2F41/production/_111879021_gettyimages-1143268892.jpg.webp","Coronavirus: Home care workers 'unfairly exposed'","Scottish Care also warns that a reduction in demand is leaving some firms in an ""extremely precarious position"".","Scotland"
"https://www.bbc.com/news/world-us-canada-63643912","22 Nov 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/E765/production/_127673295_gettyimages-954301944.jpg.webp","Why Canada aims to bring in 1.5m immigrants by 2025","Some Canadians are concerned the country's aggressive immigration targets are too high.","US & Canada"
"https://www.bbc.com/news/business-40504734","5 Jul 2017","https://ichef.bbci.co.uk/news/480/cpsprodpb/4C23/production/_91519491_gettyimages-540076868.jpg.webp","UK productivity back below 2007 level","Output-per-hour for UK workers is 0.4% lower than in the final quarter of 2007, official data shows.","Business"
"https://www.bbc.com/news/world-66244408","19 Jul 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/7DDE/production/_130422223_morewomen-002.png.webp","Afghan women protest against beauty salon closures","Taliban guards allegedly used tasers to disperse the women protesting in the capital Kabul.","World"
"https://www.bbc.com/news/world-africa-45940414","22 Oct 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/6C25/production/_103958672_gettyimages-1047173210.jpg.webp","Cameroon's President Biya wins seventh term","Sub-Saharan Africa's oldest leader is re-elected in polls marred by low turnout and separatist violence.","Africa"
"https://www.bbc.com/news/world-europe-61891467","23 Jun 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/11A9D/production/_125594327_ukrainians.jpg.webp","EU awards Ukraine and Moldova candidate status","President Zelensky calls it a ""unique and historical moment... Ukraine's future is within the EU"".","Europe"
"https://www.bbc.com/worklife/article/20230828-workers-are-quiet-quitting-and-only-employers-can-stop-it","29 Aug 2023","https://ichef.bbci.co.uk/images/ic/480x270/p0g999zr.jpg.webp","Why unhappy workers can't quit","In a worsening labour market, many workers are stuck in jobs they don't like. They're disengaging, and firms have a big role to play in addressing the problem.","Worklife"
"https://www.bbc.com/worklife/article/20230206-the-companies-backtracking-on-flexible-work","7 Feb 2023","https://ichef.bbci.co.uk/images/ic/480x270/p0f1fn5b.jpg.webp","Why bosses are rolling back remote work","Amid looming economic instability and widespread layoffs, bosses are ordering their workers back to the office. Does it mark a permanent return to in-person working?","Worklife"
"https://www.bbc.com/worklife/article/20230217-how-shrinking-teams-are-pushing-workers-to-the-brink","21 Feb 2023","https://ichef.bbci.co.uk/images/ic/480x270/p0f3t3sv.jpg.webp","The problem pushing workers too far","As layoffs bite, teams are becoming smaller – and fewer resources mean remaining employees are spread thin and overburdened.","Worklife"
"https://www.bbc.com/worklife/article/20230102-four-types-of-motivation","2 Jan 2023","https://ichef.bbci.co.uk/images/ic/480x270/p0dmy1gy.jpg.webp","The best motivation to reach your goals","To achieve a goal, a drive to do so is key. Yet not all motivation is created equal – and some factors driving a desire to succeed can even be harmful.","Worklife"
"https://www.bbc.com/news/business-44471537","17 Jun 2018","https://ichef.bbci.co.uk/news/480/cpsprodpb/3951/production/_102037641_gettyimages-545674257-2.jpg.webp","The tarot revival thanks to Brexit, Trump and Dior","Tarot cards are growing in popularity as a way to cope with uncertain times.","Business"
"https://www.bbc.com/news/articles/c1d308zxmzjo","21 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/8f9b/live/22ac96d0-e013-11ed-8df1-d74cbf1089d7.jpg.webp","Ulster Bank to close all branches in Republic of Ireland","The move does not impact the bank’s separate operations in Northern Ireland.",""
"https://www.bbc.com/news/articles/c512zl7jj04o","8 Aug 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/0616/live/d4a16480-351b-11ee-80d8-e5f748e09294.jpg.webp","Why has Ireland got so much surplus cash?","The Republic of Ireland is predicted to have a €65.2bn (£56.3bn) budget surplus by 2027.",""
"https://www.bbc.com/news/world-africa-65284948","24 Apr 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/072E/production/_129483810_2023-04-17t233320z_987006205_rc2gg0a0loty_rtrmadp_3_sudan-politics.jpg.webp","What is going on in Sudan? A simple guide","Fighting is continuing in Sudan between the regular armed forces and a powerful paramilitary force.","Africa"
"https://www.bbc.com/news/world-africa-46878267","19 Jan 2019","https://ichef.bbci.co.uk/news/480/cpsprodpb/47F4/production/_105202481_gettyimages-1082203590.jpg.webp","The most expensive fuel in the world?","The government increased fuel prices by more than double, but what is behind the sudden price increase?","Africa"
"https://www.bbc.com/news/uk-scotland-scotland-business-54279783","24 Sep 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/179B0/production/_114588669_tourists.jpg.webp","New job scheme 'will not stop mass redundancies'","The Scottish Tourism Alliance says the chancellor's new measures to replace the furlough scheme do not go far enough.","Scotland business"
"https://www.bbc.com/news/science-environment-57655098","30 Jun 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/1165F/production/_119136217_gettyimages-1324903495.jpg.webp","UK government's 'toothless policies' fail nature","MPs say that the government's plans for nature are wholly insufficient to stem the losses of plants and species.","Science & Environment"
"https://www.bbc.com/news/business-57657128","29 Jun 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/11DD5/production/_119137137_gettyimages-1233493445.jpg.webp","United bets on travel boom with big plane order","The US airline announces its largest aircraft order to date, for 270 Boeing and Airbus planes.","Business"
"https://www.bbc.com/news/world-latin-america-59331696","23 Nov 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/8057/production/_121755823_imageid72130573fromelvis.jpg.webp","Cuba congratulates Venezuela on poll before result","President Nicolás Maduro's ruling party wins the election - but the US says the poll was not free.","Latin America & Caribbean"
"https://www.bbc.com/news/world-asia-china-53089137","18 Jun 2020","https://ichef.bbci.co.uk/news/480/cpsprodpb/170BB/production/_112959349_gettyimages-144862794.jpg.webp","Why China's virus spike caused a salmon panic","Beijing is seeing a rise in virus cases - but is frozen salmon really the cause?","China"
"https://www.bbc.com/news/world-66008844","25 Jun 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/B86A/production/_130201274_fentanyl01000x563.jpg.webp","More people injecting drugs worldwide, says UN","Nearly 40 million people now suffer from drug-related disorders, says a report on the illegal trade.","World"
"https://www.bbc.com/news/business-64937251","13 Mar 2023","https://ichef.bbci.co.uk/news/480/cpsprodpb/D815/production/_128971355_gettyimages-1472615999.jpg.webp","HSBC swoops in to rescue UK arm of Silicon Valley Bank","The Bank of England and government worked all night to secure a deal involving no taxpayer money.","Business"
"https://www.bbc.com/news/world-asia-india-56865232","23 Apr 2021","https://ichef.bbci.co.uk/news/480/cpsprodpb/14C73/production/_118170158_p09flfmz.jpg.webp","India: ‘A broken country, a country in torment’","The country was too complacent in preparing for a second Covid-19 wave, journalist Barkha Dutt says.","India"
"https://www.bbc.com/news/business-63065413","28 Sep 2022","https://ichef.bbci.co.uk/news/480/cpsprodpb/16C4/production/_126882850_gettyimages-723498437.jpg.webp","Emergency Bank move will not solve the problem","This is a huge intervention that will buy the government time but not solve its problems.","Business"
