"sc-2e6baa30-0 href","sc-4e537b1-1","sc-a34861b-0 src","sc-4fedabc7-3","sc-ae29827d-0","sc-4e537b1-2"
"https://www.bbc.com/sport/olympics/videos/clyg03nlgkvo","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a113/live/e2c6cce0-5670-11ef-aebc-6de4d31bf5cd.jpg.webp","GB's Barker & Evans secure silver in women's madison","Watch as Great Britain's Elinor Barker and Neah Evans claim silver in the women's madison, as Italy take the gold at Paris 2024.","Olympic Games"
"https://www.bbc.com/sport/golf/articles/c4gqxvypqndo","12 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8d47/live/f9b13690-5885-11ef-8f0f-0577398c3339.jpg.webp","Rai wins first PGA Tour title after Greyserman falters","England's Aaron Rai claims his maiden PGA Tour title by winning the Wyndham Championship by two shots after leader Max Greyserman falters late on.","Golf"
"https://www.bbc.com/sport/olympics/videos/clyw649v106o","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/38f3/live/55a94300-5577-11ef-b2d2-cdb23d5d7c5b.jpg.webp","I'm waiting to wake up - Marchand","France's Leon Marchand tells BBC Sport's Natalie Pirks that he is ""still waiting to wake up"" and that the experience of winning four Olympic gold swimming medals and one bronze at Paris 2024 ""feels like a dream"".","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/cgq21299nn9o","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/587f/live/ddbea0d0-572c-11ef-9a46-df6a4e2f5a16.jpg.webp","Williams takes bronze for second medal of Games","Britain's Noah Williams pulls off a stunning final-round dive to take bronze in the men's 10m platform to win a second medal of the Paris Olympics.","Olympic Games"
"https://www.bbc.com/sport/golf/articles/c5y34z99nj9o","11 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8287/live/5d62f110-5809-11ef-9bb8-09f8862e25b0.jpg.webp","McDowell suspended by LIV Golf for anti-doping offence","Graeme McDowell is suspended by LIV Golf for one tournament for violating the circuit's anti-doping policy.","Golf"
"https://www.bbc.com/news/articles/c623gewne4yo","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/3c3c/live/7c930a70-5584-11ef-a885-7fc9068b8f06.jpg.webp","'They now want to be the next Matt Hudson-Smith'","The Olympic medallist studied at the University of Worcester where staff supported his career.","Hereford & Worcester"
"https://www.bbc.com/news/articles/c51yd4j4lnvo","16 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/db79/live/da0e18a0-5b21-11ef-8f0f-0577398c3339.jpg.webp","Is this the end for the magnetic stripe?","Once common on tickets and cardkeys the magnetic stripe is being phased out.","Business"
"https://www.bbc.com/sport/olympics/videos/c5y3g57wq66o","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/507c/live/45a39b00-567f-11ef-b2d2-cdb23d5d7c5b.jpg.webp","GB win silver in women's 4x100m relay final","Watch as Great Britain win a silver medal in the women's 4x100m relay final as USA take gold at Paris 2024.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/cgedj28w3ldo","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ac3f/live/c822a9a0-5697-11ef-93ca-f7e80d50f7f1.jpg.webp","Evans emerges from madison chaos hungry for more than silver","Scottish track cyclist Neah Evans emerged from the chaos of the madison with a silver medal, along with Team GB team-mate Elinor Barker, but is desperate for more success on Sunday.","Olympic Games"
"https://www.bbc.com/news/articles/cz9wxqxwp81o","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/478a/live/5fb23530-567d-11ef-aebc-6de4d31bf5cd.jpg.webp","Lifting bridge reopens after three-month repairs","Poole's Twin Sails Bridge had been out of action after a fault was found in mid-May.","Dorset"
"https://www.bbc.com/sport/golf/articles/cm2nd44zyd0o","15 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/3ce9/live/4dad6390-5a7f-11ef-bd30-23f15f42cae1.jpg.webp","McIlroy aiming to 'flip the script' at FedEx Cup","Rory McIlroy believes the FedEx Cup is an opportunity to ""change the narrative"" around his season.","Golf"
"https://www.bbc.com/news/articles/c2kj0153zn0o","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/3b7f/live/9042cb90-5625-11ef-8f0f-0577398c3339.jpg.webp","New artefacts found on ‘holy grail of shipwrecks’ off Colombia","An anchor and glass bottles are among the treasures found in the ""unprecedented"" haul, researchers say.","World"
"https://www.bbc.com/sport/olympics/videos/cnd0j146p96o","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4b17/live/97309740-4db8-11ef-aebc-6de4d31bf5cd.jpg.webp","Pidcock recovers from puncture to win mountain bike gold","Watch highlights as Tom Pidcock secures Team GB's second gold medal after suffering a puncture mid-race in the men's mountain bike final at the Paris 2024 Olympics.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/cg4yqr3xdpzo","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e019/live/2bea05f0-54d1-11ef-aa83-e37a7d3dc68f.jpg.webp","Bouwmeester most decorated female Olympic sailor","Marit Bouwmeester of the Netherlands becomes the most decorated female Olympic sailor in history by claiming dinghy gold.","Olympic Games"
"https://www.bbc.com/sport/swimming/videos/ce80vee38y2o","13 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/3e30/live/d6c1a100-5624-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Phelipe Rodrigues: 'It will be hard to do my last splash'","Para-swimmer Phelipe Rodrigues has won more than 50 major competition medals in his long career, including eight at the Paralympics.","Disability Sport"
"https://www.bbc.com/sport/olympics/articles/c4gdxlw0zgeo","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/be3f/live/f14a2ae0-568a-11ef-b23d-9fb4eb9aec56.jpg.webp","Breaking makes head-spinning Olympic debut","Breaking makes its hotly anticipated Olympic debut as head-spinning, DJs and a whole new vocabulary take centre stage in Paris.","Olympic Games"
"https://www.bbc.com/sport/equestrian/videos/c1e58gjny0do","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/483a/live/d906cb30-4dc2-11ef-aebc-6de4d31bf5cd.jpg.webp","Team GB secure first gold medal at Paris Olympics","Watch highlights as Laura Collett, Tom McEwen and Ros Canter secure Team GB's first gold medal at the Paris 2024 Olympics in the eventing team jumping final.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/c2dgxp5n3rlo","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2ee5/live/9aae4360-571b-11ef-aebc-6de4d31bf5cd.jpg.webp","Trolling of viral Olympics breaker 'disappointing'","Rachael Gunn failed to score a single point with the judges as she lost all three of her breaking round-robin battles.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/c8jl7mwwgr1o","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/de10/live/c1e92680-5503-11ef-b2d2-cdb23d5d7c5b.jpg.webp","GB's Hudson-Smith takes silver in 400m thriller","Great Britain's Matthew Hudson-Smith misses out on Olympic 400m gold by four-hundredths of a second in a dramatic finish at Paris 2024.","Olympic Games"
"https://www.bbc.com/news/videos/cr5n69dnp5zo","11 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f6ca/live/01ae6340-5818-11ef-8f0f-0577398c3339.jpg.webp","William and Kate congratulate Team GB as Paris Olympics ends","Celebrities Snoop Dogg, David Beckham, Jessica Ennis-Hill and others joined the royal couple in a video message.",""
"https://www.bbc.com/sport/olympics/articles/cy849kdyg78o","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/40a3/live/b76bd580-54eb-11ef-8f0f-0577398c3339.jpg.webp","GB win Olympic silver and bronze in team pursuit races","Great Britain win silver in a pulsating men's team pursuit final before the women's quartet back that up with bronze in the Paris Olympic velodrome.","Olympic Games"
"https://www.bbc.com/sport/olympics/videos/c62rdxrlzl5o","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8742/live/5efea4c0-549d-11ef-8f0f-0577398c3339.jpg.webp","I was confident going into 200m final – Thomas","USA sprinter Gabrielle Thomas says she was confident before winning Olympic 200m gold medal in Paris.","Olympic Games"
"https://www.bbc.com/sport/athletics/articles/ckgw781lxxeo","13 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8a8f/live/7fb57570-597c-11ef-aebc-6de4d31bf5cd.jpg.webp","Chalmers targets Commonwealth title after Paris","Alastair Chalmers says he is aiming to be Guernsey's first Commonwealth Games athletics gold medallist after returning from the Olympic Games in Paris.","Sport"
"https://www.bbc.com/sport/olympics/videos/cg3jq6pgg18o","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ae62/live/f1510d30-4dcd-11ef-aebc-6de4d31bf5cd.jpg.webp","Japan's Horigome nails incredible skill to win street skateboarding gold","Watch Japan's Yuto Horigome's ""knockout"" gold medal-winning runs in the men's street skateboarding final on day three of the Paris 2024 Olympics.","Olympic Games"
"https://www.bbc.com/sport/olympics/videos/crmwz2wryz8o","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f50d/live/b5478d80-55bd-11ef-aebc-6de4d31bf5cd.jpg.webp","Lyles ran 200m final after testing positive for Covid - reaction","Watch reaction from BBC pundits as USA Track and Field confirm Noah Lyles tested positive for Covid before the Olympic 200m final where he finished third.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/cm23ywnz1l9o","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/f8a6/live/9d70c050-550e-11ef-aebc-6de4d31bf5cd.jpg.webp","I want to shock the world - Hudson-Smith","Great Britain's Matthew-Hudson-Smith has his sights set on bigger prizes after winning Olympic 400m silver at Paris 2024.","Olympic Games"
"https://www.bbc.com/news/articles/cjdk5l94p1zo","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e321/live/f12202a0-548b-11ef-817d-8d7d33a17453.jpg.webp","Behave yourselves, China tells its Olympic fans","Beijing says  ""aggressive fan culture"" affects atheletes' performance and mars the country's reputation.","Asia"
"https://www.bbc.com/sport/olympics/videos/cq5jkl75zn2o","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4b0f/live/9955d520-4da0-11ef-8f0f-0577398c3339.jpg.webp","Eventing team win GB's first gold of Paris Games","Watch as Great Britain's Laura Collett, Tom McEwan and Ros Canter secure Great Britain's first Gold medal at the Paris 2024 Olympics in the Eventing team jumping","Olympic Games"
"https://www.bbc.com/sport/olympics/videos/cg3jq6pgg18o","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ae62/live/f1510d30-4dcd-11ef-aebc-6de4d31bf5cd.jpg.webp","Japan's Horigome nails incredible skill to win street skateboarding gold","Watch Japan's Yuto Horigome's ""knockout"" gold medal-winning runs in the men's street skateboarding final on day three of the Paris 2024 Olympics.","Olympic Games"
"https://www.bbc.com/news/articles/crg5zn781neo","18 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ad6e/live/e2b6d6c0-443a-11ef-87cd-f78b7ec667b5.jpg.webp","Digs suggest leafy village once saw Viking horrors","Archeologists believe a quiet spot in Derbyshire may have witnessed key moments in Britain's history.","England"
"https://www.bbc.com/news/articles/cjdk5l94p1zo","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e321/live/f12202a0-548b-11ef-817d-8d7d33a17453.jpg.webp","Behave yourselves, China tells its Olympic fans","Beijing says  ""aggressive fan culture"" affects atheletes' performance and mars the country's reputation.","Asia"
"https://www.bbc.com/news/articles/c03l34j0yeno","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a7b7/live/bfa89c20-53e1-11ef-a004-c3bd0942b19a.jpg.webp","GB's first Olympic athletics champion remembered","Charles Bennett, from Dorset, won gold in the men's 1500m at the 1900 Paris Olympics.",""
"https://www.bbc.com/sport/cycling/videos/c0dm3z04v79o","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0ba1/live/0ab8bb00-4db6-11ef-aebc-6de4d31bf5cd.jpg.webp","Emotional Pidcock laughs off French 'boos' after mountain bike gold","Team GB's Tom Pidcock is emotional after recovering from a puncture to pull off a last-lap pass on the leader from France in the men's mountain bike final at the Paris 2024 Olympics.","Cycling"
"https://www.bbc.com/sport/olympics/articles/czrgm6g1demo","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/d041/live/029ad870-54de-11ef-8f0f-0577398c3339.jpg.webp","Australian Palmer retains Olympic skateboard crown","Australia's Keegan Palmer wins a thrilling skateboarding park final in Paris to retain his Olympic title.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/c6p2q3525pyo","27 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/eb24/live/f7b3e320-4c54-11ef-aebc-6de4d31bf5cd.jpg.webp","Dupont inspires France's first Paris 2024 gold","Superstar scrum-half Antoine Dupont delivers by coming off the bench to lead France to their first gold of the Paris Olympics.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/czjy32kz9lxo","13 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5a4d/live/4609c350-5952-11ef-aebc-6de4d31bf5cd.jpg.webp","Daley 'has transcended diving' - Williams","Noah Williams says Tom Daley ""has transcended diving"" following the five-time Olympic medallist's decision to retire from the sport.","Olympic Games"
"https://www.bbc.com/news/articles/cn47x2xyk1do","11 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e1b6/live/f8effd30-5737-11ef-abc0-01cf6abd68a9.jpg.webp","Team GB medics save Uzbekistan boxing coach's life","Boxing coach Tulkin Kilichev was celebrating his athlete's gold medal when he went into cardiac arrest.","Europe"
"https://www.bbc.com/sport/olympics/articles/cjdk5nl7nryo","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0d5a/live/083d8d60-54ff-11ef-b2d2-cdb23d5d7c5b.jpg.webp","GB win three more medals to take Olympic total over 1,000","Matthew Hudson-Smith claims silver in the men's 400m final as GB win their 1,000th Olympic medal on day 12 in Paris.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/cy68zxgdn4do","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/fe57/live/cac845c0-4da5-11ef-b2d2-cdb23d5d7c5b.jpg.webp","GB win first gold at Paris Games in team eventing","Team GB retain their Olympic team eventing title to win a first gold medal at the Paris 2024 Games, before Laura Collett claims individual bronze.","Olympic Games"
"https://www.bbc.com/sport/olympics/videos/cv2gy458x8vo","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c201/live/490379e0-4da2-11ef-aebc-6de4d31bf5cd.jpg.webp","Team eventers 'on top of the world' after retaining gold","Great Britain's Laura Collett, Tom McEwan and Ros Canter react to securing Team GB's first gold medal at the Paris 2024 Olympics in the Team Eventing.","Olympic Games"
"https://www.bbc.com/sport/olympics/videos/c3gv07g1ekxo","28 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/bde9/live/6d0b00d0-4d1e-11ef-b2d2-cdb23d5d7c5b.jpg.webp","GB's Peaty narrowly misses out on 100m breaststroke gold","GB's Adam Peaty wins the silver medal in the 100m breastroke final, narrowly missing out on the gold to Italy's Nicolo Martinenghi.","Olympic Games"
"https://www.bbc.com/news/articles/c5y38984r19o","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0ca4/live/18fd8cf0-5571-11ef-8151-8bfd9e604408.jpg.webp","Winston Churchill's Olympic speech rediscovered","The speech, made before the 1924 Olympics, was part of a fundraiser to promote athletes on merit.","Cambridgeshire"
"https://www.bbc.com/sport/olympics/articles/c0k4j3nmle0o","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/1f10/live/16bf4280-54bd-11ef-a3c5-a912b356e1cf.jpg.webp","Netherlands women reach sixth straight Olympic final","Netherlands beat Argentina 3-0 to comfortably reach the Olympic women's hockey final for the sixth successive time.","Olympic Games"
"https://www.bbc.com/news/articles/c4glzeeql64o","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/cc92/live/210bc9c0-5639-11ef-9d3c-3fe61554b2d2.jpg.webp","Wild salmon fears prompt call for pause on hydro schemes","Ness District Salmon Fishery Board says impacts on wild salmon need to be clearly understood.","Highlands & Islands"
"https://www.bbc.com/news/articles/cmj2jkppvx3o","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/0fd7/live/411e7700-558d-11ef-aebc-6de4d31bf5cd.jpg.webp","The AI tech aiming to identify future Olympians","Olympics fans are trying a new AI-powered system to see if they may be able to win a gold medal one day.",""
"https://www.bbc.com/sport/olympics/videos/cv2gy458x8vo","29 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/c201/live/490379e0-4da2-11ef-aebc-6de4d31bf5cd.jpg.webp","Team eventers 'on top of the world' after retaining gold","Great Britain's Laura Collett, Tom McEwan and Ros Canter react to securing Team GB's first gold medal at the Paris 2024 Olympics in the Team Eventing.","Olympic Games"
"https://www.bbc.com/sport/articles/cx2lm0r99nzo","21 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2eb4/live/1f85db10-5970-11ef-8a89-bbbee37e7303.jpg.webp","'A lot of people don't even know about the lack of exposure and funding'","A new BBC Sport documentary shines a light on the funding difficulties facing elite deaf athletes.","Disability Sport"
"https://www.bbc.com/news/articles/c8jl7e27e9yo","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/9133/live/6464b2f0-54cb-11ef-910e-bf510153e0a7.jpg.webp","Paralympian calls for centre's pool to be saved","Callie-Ann Warrington made the plea after Folkestone Sports Centre Trust told users it was shutting.","Kent"
"https://www.bbc.com/news/articles/clyw2kylllyo","11 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8714/live/50df5fb0-57b8-11ef-aebc-6de4d31bf5cd.jpg.webp","Girls arrested over woman's wedding ring theft","The 80-year-old woman’s ring was stolen during an incident near Ingatestone railway station.","Essex"
"https://www.bbc.com/sport/olympics/articles/cpwd7yp1qx9o","28 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e5b4/live/d06f4d40-4d12-11ef-aa25-21ab9d719302.jpg.webp","France's Marchand wins 400m medley gold in Olympic record time","France's Leon Marchand dominates the 400m individual medley to win gold in a new Olympic record time.","Olympic Games"
"https://www.bbc.com/news/articles/cg588pr7jveo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2798/live/cd3186d0-53f6-11ef-8a09-5fa1043056ff.jpg.webp","Olympian Joe Clarke 'buzzing' after silver medal","The canoeist says he has been encouraged by messages of support from his home county.","Stoke & Staffordshire"
"https://www.bbc.com/sport/olympics/articles/cvg33xk9pdko","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/136b/live/13289dd0-5376-11ef-aebc-6de4d31bf5cd.jpg.webp","How Hodgkinson kept golden promise to win Olympic title","The story of how Great Britain's Keely Hodgkinson claimed the Olympic 800m title at Paris 2024 to end her wait for a global title.","Olympic Games"
"https://www.bbc.com/news/articles/clyw2kylllyo","11 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8714/live/50df5fb0-57b8-11ef-aebc-6de4d31bf5cd.jpg.webp","Girls arrested over woman's wedding ring theft","The 80-year-old woman’s ring was stolen during an incident near Ingatestone railway station.","Essex"
"https://www.bbc.com/news/articles/cg588pr7jveo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2798/live/cd3186d0-53f6-11ef-8a09-5fa1043056ff.jpg.webp","Olympian Joe Clarke 'buzzing' after silver medal","The canoeist says he has been encouraged by messages of support from his home county.","Stoke & Staffordshire"
"https://www.bbc.com/sport/olympics/articles/cpwd7yp1qx9o","28 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e5b4/live/d06f4d40-4d12-11ef-aa25-21ab9d719302.jpg.webp","France's Marchand wins 400m medley gold in Olympic record time","France's Leon Marchand dominates the 400m individual medley to win gold in a new Olympic record time.","Olympic Games"
"https://www.bbc.com/news/articles/cn0211vp1rwo","13 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/bebd/live/d88c0510-5977-11ef-ad24-7b9b33101851.jpg.webp","Lioness Leah Williamson opens pitch in hometown","The England captain says she is proud to be inspiring women and girls in football.","Beds, Herts & Bucks"
"https://www.bbc.com/sport/olympics/articles/cvg33xk9pdko","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/136b/live/13289dd0-5376-11ef-aebc-6de4d31bf5cd.jpg.webp","How Hodgkinson kept golden promise to win Olympic title","The story of how Great Britain's Keely Hodgkinson claimed the Olympic 800m title at Paris 2024 to end her wait for a global title.","Olympic Games"
"https://www.bbc.com/news/articles/c1w7nrg59edo","13 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/585f/live/42f87f70-5593-11ef-8a65-4785a75dcfc2.jpg.webp","Unique upcycled wedding dresses on display","More than 100 ballgowns and evening dresses, each with their own stories, are on display in Somerset.","Somerset"
"https://www.bbc.com/sport/olympics/videos/czvxzqy0r4wo","30 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e3de/live/15aa4830-4eab-11ef-8f0f-0577398c3339.jpg.webp","'The best female gymnast that has ever lived!' - Biles stars as USA win gold","Watch the best of Simone Biles' performance in the women's artistic gymnastics team final, as Team USA win the gold medal at Paris 2024.","Olympic Games"
"https://www.bbc.com/news/articles/cg79zz5d7z8o","14 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/4989/live/62dcc2b0-5a16-11ef-a1d5-35e23d3c20f6.jpg.webp","Taking TikTok comedy to the Edinburgh Fringe","A group of TikTokers who've honed their craft online are bringing their comedy to the real world.","Newsbeat"
"https://www.bbc.com/news/articles/cj50l9dy3emo","1 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ac8f/live/5ce8ef50-4f67-11ef-9b17-395386db353d.jpg.webp","How stage was set for biggest prisoner swap since Cold War","The signs were there that an East-West prisoner exchange was being discussed behind the scenes.","Europe"
"https://www.bbc.com/sport/olympics/articles/clywv0y7vgeo","7 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/cdb8/live/a8a40260-54fb-11ef-aebc-6de4d31bf5cd.jpg.webp","Boxer Lin reaches final amid eligibility row","Lin Yu-ting secures a place in the Olympic women's featherweight final amid the ongoing controversy over her eligibility.","Olympic Games"
"https://www.bbc.com/news/articles/c29d6k382k5o","2 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/302c/live/a69a27d0-5049-11ef-8f0f-0577398c3339.jpg.webp","Biggest Russia-West exchange since Cold War sees 24 prisoners freed","Some 16 prisoners were released by Russia, including US citizens Evan Gershkovich and Paul Whelan.","World"
"https://www.bbc.com/sport/olympics/articles/cdxll7kz9qlo","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/a76c/live/c24da700-543a-11ef-bda0-9f7c0b116afc.jpg.webp","Brazil stun Spain to set up women's final with US","Brazil thrash world champions Spain to set up a repeat of the 2008 Olympic women’s football final against the United States.","Olympic Games"
"https://www.bbc.com/news/articles/c849jk2yp0yo","30 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/ad89/live/1f0e8050-4e7c-11ef-b182-95a78bfd3638.png.webp","Winter fuel payment plan gets the cold shoulder","People on the Falls and the Shankill roads in west Belfast react to the winter fuel payment plans.","Northern Ireland"
"https://www.bbc.com/sport/olympics/articles/ce9zz211zxno","5 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/2208/live/4755c030-5400-11ef-b2d2-cdb23d5d7c5b.jpg.webp","Biles bows to 'queen' Andrade in iconic medal moment","Simone Biles says it was ""just the right thing to do"" after she and team-mate Jordan Chiles bowed down to Olympic gold medallist Rebeca Andrade after the floor final.","Olympic Games"
"https://www.bbc.com/sport/athletics/articles/crkdjlpkr63o","19 hrs ago","https://ichef.bbci.co.uk/news/480/cpsprodpb/5049/live/0fe7bab0-8018-11ef-ad45-893aa022fcbc.jpg.webp","Kerr, Kinghorn & Sandilands lead awards shortlists","Olympic silver medallist Josh Kerr leads the shortlist for the Scottish Athlete of the Year Award.","Athletics"
"https://www.bbc.com/articles/c2eddx2drpko","6 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/bf0b/live/93fa6150-5330-11ef-8f0f-0577398c3339.jpg.webp","Kipchoge talks about his fifth and final Olympics","Kenya's most-decorated runner, Eliud Kipchoge is aiming to become the first Olympian to win three successive marathon gold medals.","Africa"
"https://www.bbc.com/sport/olympics/articles/c07enm12dv8o","8 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/cfcb/live/ef3622a0-5503-11ef-a5fd-917e9ba89738.jpg.webp","Girma in hospital after fall as El Bakkali wins steeplechase","Morocco's Soufiane El Bakkali becomes the first man to defend an Olympic steeplechase title since 1936 as Ethiopia's Lamecha Girma falls late on.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/crgk5m72xypo","27 Jul 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/19b6/live/c71e4bb0-4c54-11ef-8f0f-0577398c3339.jpg.webp","Peaty qualifies fastest in bid for third straight gold","Adam Peaty qualifies fastest for Sunday’s final in Paris as he chases a third consecutive 100m breaststroke Olympic gold.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/c80eelg3n9no","5 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/e492/live/2f973a20-534a-11ef-aebc-6de4d31bf5cd.jpg.webp","Biles achieves 'more than wildest dreams' in Paris","Simone Biles says she has achieved more than her wildest dreams as she leaves Paris with three Olympic gold medals and one silver.","Olympic Games"
"https://www.bbc.com/sport/olympics/articles/cx2ee42d2w1o","5 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/5b6f/live/b669ff60-534a-11ef-8f0f-0577398c3339.jpg.webp","GB women beaten by Netherlands in hockey quarters","Great Britain's women will leave the Olympics without a hockey medal for the first time since 2008 after a 3-1 quarter-final loss to the Netherlands.","Olympic Games"
"https://www.bbc.com/news/articles/c0jpwx3np1jo","10 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/8a45/live/1746a6a0-559c-11ef-9b2c-85cc6682dfd2.jpg.webp","Seven-year-old gymnast sets sights on Olympics","Lauren, who often trains with Olympian Joe Fraser, hopes to represent Team GB in Brisbane.",""
"https://www.bbc.com/sport/olympics/articles/c0e8nl3dg8do","9 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/3794/live/d5d29790-569c-11ef-8f0f-0577398c3339.png.webp","Glittering day for GB as Spain deny France in thriller - day 14 in Paris","Toby Roberts wins a spectacular gold for Team GB as Katarina Johnson-Thompson takes silver in heptathlon.","Olympic Games"
"https://www.bbc.com/sport/swimming/videos/cx285g0p99xo","12 Aug 2024","https://ichef.bbci.co.uk/news/480/cpsprodpb/592e/live/11178ef0-5625-11ef-8f0f-0577398c3339.jpg.webp","Elena Semechin: 'I didn't know if I could be repaired'","Elena Semechin won a gold medal at Tokyo 2020 but her life was turned upside down when she was diagnosed with a brain tumour shortly after.","Disability Sport"
"https://www.bbc.com/sport/athletics/articles/crkdjlpkr63o","19 hrs ago","https://ichef.bbci.co.uk/news/480/cpsprodpb/5049/live/0fe7bab0-8018-11ef-ad45-893aa022fcbc.jpg.webp","Kerr, Kinghorn & Sandilands lead awards shortlists","Olympic silver medallist Josh Kerr leads the shortlist for the Scottish Athlete of the Year Award.","Athletics"
